name,address,city,searchedCity,region,country,lat,lng,rating,reviews,businessStatus,types,placeId,matchedQuery,looksWholesale
Вандер Плюс,"дом склад 23, Хибинский пер., 12, Мурманск, Мурманская обл., 183010",Мурманск,Мурманск,Мурманская область,Russia,68.9551982,33.0530481,,,OPERATIONAL,establishment|food|point_of_interest,ChIJ_3oMAVFShUQR8Phmg8WaFa8,плодоовощная база оптовая,check
Вариант,"Портовый пр-д, 2, Мурманск, Мурманская обл., 183038",Мурманск,Мурманск,Мурманская область,Russia,68.9905189,33.0610604,4.3,15,OPERATIONAL,establishment|food|point_of_interest,ChIJDeKATtMRNEQRcllyy18O4wo,оптовая база продуктов питания,check
Жаднов,"Транспортная ул., 7, Мурманск, Мурманская обл., 183034",Мурманск,Мурманск,Мурманская область,Russia,69.00812549999999,33.1265704,3.6,39,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJuUqwJ6sRNEQRaCWiIpGe3WY,оптовая база продуктов питания,check
Икрада | Рыбный Дом,"просп. Кольский, 78, Мурманск, Мурманская обл., 183008",Мурманск,Мурманск,Мурманская область,Russia,68.935093,33.1094232,4.7,491,OPERATIONAL,establishment|food|point_of_interest|store,ChIJr-6oJPMPNEQROFRG7qPnODE,сельскохозяйственный рынок,check
"Магазин ""Норд Вест""","Рогозерская ул., 17, Мурманск, Мурманская обл., 183039",Мурманск,Мурманск,Мурманская область,Russia,68.95877399999999,33.109607,4,39,OPERATIONAL,establishment|food|point_of_interest,ChIJd7sXbuAPNEQR2FeCiCj8SPo,оптовая база продуктов питания,check
Магазин «Рыбный»,"Портовый пр-д, 31, Мурманск, Мурманская обл., 183038",Мурманск,Мурманск,Мурманская область,Russia,68.9736089,33.0651854,4.6,764,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJU5xtBBVShUQRbVqRsPfIb2Y,сельскохозяйственный рынок,check
Магазин «Рыбный»,"ул. Полярные Зори, 16а, Мурманск, Мурманская обл., 183025",Мурманск,Мурманск,Мурманская область,Russia,68.95942699999999,33.083607,5,3,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJh1dpBQVShUQRpG1VT21wS4U,сельскохозяйственный рынок,check
Магазин «Рыбный»,"пр-т. Героев-североморцев, 23/2, Мурманск, Мурманская обл., 183031",Мурманск,Мурманск,Мурманская область,Russia,68.9934545,33.09978590000001,4,37,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJK58eRVBShUQRC1Odh-R9CBs,сельскохозяйственный рынок,check
Магазин «Рыбный»,"пр. Ленина, 76, Мурманск, Мурманская обл., 183038",Мурманск,Мурманск,Мурманская область,Russia,68.9665898,33.0732755,4.3,75,OPERATIONAL,establishment|food|point_of_interest|store,ChIJnZqvDdYPNEQRy5wkfROC1Ic,сельскохозяйственный рынок,check
Магазин Портовый,"Мурманск, Мурманская обл., 183001",Мурманск,Мурманск,Мурманская область,Russia,68.96829269999999,33.0581493,4.4,216,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJ9UX-MX4PNEQR_yqubsSxyN4,сельскохозяйственный рынок,check
Меркурий,"ул. Домостроительная, 6, Склад 012, Мурманск, Мурманская обл., 183034",Мурманск,Мурманск,Мурманская область,Russia,68.997923,33.121479,,,OPERATIONAL,establishment|food|point_of_interest|store,ChIJk6YeAFRShUQRAVJJ7IfCAbA,оптовая база продуктов питания,check
Мини-рынок,"ул. Старостина, 21, Мурманск, Мурманская обл., 183071",Мурманск,Мурманск,Мурманская область,Russia,68.9692733,33.1069571,4.4,52,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJwR2SDyQQNEQRwa7gCvGU484,сельскохозяйственный рынок,yes
Мир мороженого,"ул. Домостроительная, 6, Мурманск, Мурманская обл., 183014",Мурманск,Мурманск,Мурманская область,Russia,68.99882199999999,33.11938689999999,5,1,OPERATIONAL,establishment|point_of_interest,ChIJbVLJj00QNEQRuVZ-yfn_0Q8,оптовая база продуктов питания,check
Мурман СиФуд,"ул. Карла маркса, 28, Мурманск, Мурманская обл., 183025",Мурманск,Мурманск,Мурманская область,Russia,68.97002760000001,33.0988194,3.9,14,OPERATIONAL,establishment|food|point_of_interest,ChIJA8O83eYPNEQRzVu5qWJX7No,оптовая база продуктов питания,check
Мурманск Молл,"пр. Ленина, 32, Мурманск, Мурманская обл., 183038",Мурманск,Мурманск,Мурманская область,Russia,68.9574473,33.069978,4.5,10718,OPERATIONAL,establishment|food|point_of_interest|restaurant|shopping_mall,ChIJRYnlq9oPNEQRoTpNgjJRNis,сельскохозяйственный рынок,check
"Мурманск Молл, Окей","пр. Ленина, 34, Мурманск, Мурманская обл., 183038",Мурманск,Мурманск,Мурманская область,Russia,68.956696,33.0680091,4.5,2750,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|shopping_mall|store,ChIJC4NIHNAPNEQR2KSCXdsvD2w,сельскохозяйственный рынок,check
Овощи-Фрукты,"ул. Домостроительная, 19к1, Мурманск, Мурманская обл., 183034",Мурманск,Мурманск,Мурманская область,Russia,68.992418,33.12753,,,OPERATIONAL,establishment|food|point_of_interest|store,ChIJc50JFFBShUQR4tQ0WZyFvmA,плодоовощная база оптовая,check
Овощи-фрукты оптом,"ул. Домостроительная, 12Б, Мурманск, Мурманская обл., 183034",Мурманск,Мурманск,Мурманская область,Russia,68.99495999999999,33.1258349,,,OPERATIONAL,establishment|food|point_of_interest|store,ChIJTdvyYU4QNEQRLx1fDrcHEEY,плодоовощная база оптовая,yes
Овощной Склад,"ул. Домостроительная, 13, Мурманск, Мурманская обл., 183034",Мурманск,Мурманск,Мурманская область,Russia,68.9938201,33.1242515,5,1,OPERATIONAL,establishment|point_of_interest,ChIJrUvxlE4QNEQRfVOdDUNmsm4,оптовый продовольственный рынок,check
"ООО ""Рута""","ул. Домостроительная, 19, Мурманск, Мурманская обл., 183034",Мурманск,Мурманск,Мурманская область,Russia,68.992826,33.126784,4.5,8,OPERATIONAL,establishment|food|pet_store|point_of_interest|store,ChIJyzKpalBShUQRdjMW4Js6YzU,оптовая база продуктов питания,check
ООО «Катран Трейд»,"пр-т. Героев-североморцев, 91, Мурманск, Мурманская обл., 183000",Мурманск,Мурманск,Мурманская область,Russia,69.01472799999999,33.110192,4.3,125,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|restaurant|store,ChIJA8O83eYPNEQR7PnwZk7UP6U,оптовый продовольственный рынок,check
ООО Стрелец,"ул. Ивченко, 12, Мурманск, Мурманская обл., 183034",Мурманск,Мурманск,Мурманская область,Russia,69.0115094,33.1152981,3.7,3,OPERATIONAL,establishment|food|point_of_interest,ChIJJzQgo6kRNEQRB2lA2m8E2yg,плодоовощная база оптовая,check
Оптовый рынок,"ул. Свердлова, 15, Мурманск, Мурманская обл., 183031",Мурманск,Мурманск,Мурманская область,Russia,68.9933241,33.1183954,4.5,6,OPERATIONAL,establishment|point_of_interest,ChIJYZepAUwQNEQRfrohqjIZTU8,оптовый продовольственный рынок,yes
Первомайский Рынок,"ул. Щербакова, 11, Мурманск, Мурманская обл., 183052",Мурманск,Мурманск,Мурманская область,Russia,68.90836999999999,33.0848109,3.9,575,OPERATIONAL,establishment|point_of_interest,ChIJTdhQhoAFNEQRzHVhe6MPRx8,оптовый продовольственный рынок,yes
Продуктовая База,"ул. Домостроительная, 11, скл. 23, Мурманск, Мурманская обл., 183034",Мурманск,Мурманск,Мурманская область,Russia,68.9937748,33.127683,5,1,OPERATIONAL,establishment|point_of_interest,ChIJA8O83eYPNEQRhAP6hF_I0d8,плодоовощная база оптовая,yes
Рыбная Лавка,"Хибинский пер., 5 корпус 1, Мурманск, Мурманская обл., 183010",Мурманск,Мурманск,Мурманская область,Russia,68.9566005,33.0579802,4.8,6,OPERATIONAL,establishment|food|point_of_interest|store,ChIJx_jidM8PNEQRqUYCagro4Eo,сельскохозяйственный рынок,check
Рыбный,"пр-т. Героев-североморцев, 50, Мурманск, Мурманская обл., 183040",Мурманск,Мурманск,Мурманская область,Russia,69.00474799999999,33.0961039,4,6,OPERATIONAL,establishment|food|point_of_interest,ChIJhVM8UVVShUQROUgt_rJ_8qI,сельскохозяйственный рынок,check
Рыбный,"ул. Александра невского, 95, Мурманск, Мурманская обл., 183035",Мурманск,Мурманск,Мурманская область,Russia,69.0070214,33.0952396,4.1,73,OPERATIONAL,establishment|food|point_of_interest|store,ChIJ_UuoFQBThUQRi3nsVUCrOSQ,сельскохозяйственный рынок,check
Рыбный магазин,"ул. Володарского, 2А, Мурманск, Мурманская обл., 183038",Мурманск,Мурманск,Мурманская область,Russia,68.9782087,33.0798598,3.7,6,OPERATIONAL,establishment|food|point_of_interest|store,ChIJ-WcOB9gRNEQRRV-VODHewGs,сельскохозяйственный рынок,check
СВЕЖАЯ РЫБА,"ул. Радищева, д. 19, Мурманск, Мурманская обл., 183032",Мурманск,Мурманск,Мурманская область,Russia,68.9555443,33.1059125,3.3,4,OPERATIONAL,establishment|food|point_of_interest|store,ChIJ99uDx-APNEQR-OtywC5ijOM,сельскохозяйственный рынок,check
Северная рыба,"ул. Домостроительная, 19/1, Мурманск, Мурманская обл., 183034",Мурманск,Мурманск,Мурманская область,Russia,68.99302980000002,33.1257638,5,2,OPERATIONAL,establishment|food|point_of_interest,ChIJKeynQVBShUQRw2oAfWASLlM,оптовая база продуктов питания,check
"Северный Купец, ООО","Мурманск, Мурманская обл., 183001",Мурманск,Мурманск,Мурманская область,Russia,68.94724120000001,33.0319338,4.8,5,OPERATIONAL,establishment|food|point_of_interest,ChIJnf7iY9cPNEQRNOV7nu61S-M,оптовая база продуктов питания,check
Центральный,"ул. Карла маркса, 29, Мурманск, Мурманская обл., 183025",Мурманск,Мурманск,Мурманская область,Russia,68.9679427,33.0968996,3.9,393,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJA8O83eYPNEQRX2A1PXheKPc,сельскохозяйственный рынок,check
Юзин,"ул. Домостроительная, 6, Мурманск, Мурманская обл., 183034",Мурманск,Мурманск,Мурманская область,Russia,68.99831139999999,33.1216941,4.3,3,OPERATIONAL,establishment|food|point_of_interest|store,ChIJzyQ9AFRShUQRZneZXgyfaxs,оптовая база продуктов питания,check
Оптовый Рынок,"Мытищи, Московская обл., 127224",Мытищи,Москва,Москва,Russia,55.8961257,37.6821174,4.5,688,OPERATIONAL,establishment|point_of_interest,ChIJkb-1EiMxtUYRuwZ9drWnaPE,оптовый продовольственный рынок,yes
Продукты питания ОПТОМ,"Ярмарочная ул., с14, 1 Агар 6-4, 6-5, Мытищи, Московская обл., 141014",Мытищи,Москва,Москва,Russia,55.8962203,37.6805004,4.6,5,OPERATIONAL,establishment|point_of_interest|storage,ChIJY7H9NBpKtUYRm8FfTWenB1U,оптовая база продуктов питания,yes
Alardi Nyttig,"Трубный пр-д, 38/17, Набережные Челны, Респ. Татарстан, 423806",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7181349,52.4135224,,,OPERATIONAL,establishment|point_of_interest,ChIJ27M-zHkf4EMRkSSK9K-ONx0,оптовая база продуктов питания,check
Ffruit,"423832, помещение 1038.1, ул. Раскольникова, д. 81, Набережные Челны, Респ. Татарстан, 423832",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7451229,52.3757378,,,OPERATIONAL,establishment|point_of_interest,ChIJKcRjMKof4EMR-2ePSpXRxqU,плодоовощная база оптовая,check
Автозаводский,"пр-т. Московский, 136, Набережные Челны, Респ. Татарстан, 423815",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7443392,52.4347475,4.4,1219,OPERATIONAL,establishment|point_of_interest,ChIJtauKw8Qe4EMR6G0kJrXavCw,оптовый продовольственный рынок,check
Алан,"проспект Чулман, 99/1, Набережные Челны, Респ. Татарстан, 423826",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7656176,52.412405,4.3,1484,OPERATIONAL,establishment|point_of_interest,ChIJs8pSv0ZFX0ER94Wo8VuDrhQ,оптовый продовольственный рынок,check
АО Челны-Хлеб,"Хлебный пр., 39, Набережные Челны, Респ. Татарстан, 423800",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.71428599999999,52.41857599999999,4.3,35,OPERATIONAL,establishment|food|point_of_interest,ChIJJ56sjHwe4EMRhRrOM9CX8dE,оптовая база продуктов питания,check
"Ассорти, оптово-розничный рынок","Альметьевский тракт, 30, Набережные Челны, Респ. Татарстан, 423800",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.65619230000001,52.2649546,4.5,238,OPERATIONAL,establishment|point_of_interest,ChIJXQtfHPse4EMRGw6daoARvCA,оптовый продовольственный рынок,yes
Берлога,"пр-т. P. Беляева, 12, Набережные Челны, Респ. Татарстан, 423809",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7339387,52.4045883,4,446,OPERATIONAL,cafe|establishment|food|point_of_interest|shopping_mall,ChIJN8-rIfge4EMRqZV4K2fhJHE,оптовый продовольственный рынок,check
ГлобАл,"пр. Мира, 83, Набережные Челны, Респ. Татарстан, 423821",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7532605,52.4240477,5,1,OPERATIONAL,establishment|food|point_of_interest,ChIJlfD3Ud4e4EMRP0o0US8RKjc,оптовая база продуктов питания,check
ГМ Маяк,"Хлебный пр., 36, Набережные Челны, Респ. Татарстан, 423800",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7138548,52.4149368,4.4,80,OPERATIONAL,establishment|point_of_interest,ChIJHb7Fb1kf4EMR-TreSfhlLMU,оптовый продовольственный рынок,check
Грядка,"Цветочный б-р, 10, Набережные Челны, Респ. Татарстан, 423800",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.75298739999999,52.417312,3.6,5,OPERATIONAL,establishment|food|point_of_interest,ChIJAQBAE-Ae4EMREj2hxBIoAN8,оптовая база продуктов питания,check
ЕДА БЕЗ ВРЕДА,"пр. Сююмбике, дом 65/35, Набережные Челны, Респ. Татарстан, 423816",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.753888,52.4080551,,,OPERATIONAL,establishment|food|point_of_interest,ChIJSc0PZx4f4EMRXxW7SejindQ,оптовая база продуктов питания,check
Закамье,"ул. Шамиля Усманова, 17Б, Набережные Челны, Респ. Татарстан, 423822",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7286928,52.3790916,4.4,13,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJVXFu7U8e4EMR-J3PMHZDEnE,сельскохозяйственный рынок,check
Заречье,"Альметьевский тракт, 28 ст1, Набережные Челны, Респ. Татарстан, 423800",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.6622491,52.2665489,4.9,8,OPERATIONAL,establishment|point_of_interest,ChIJI5RwYDv0X0ERG_YZbShuHHY,оптовая база продуктов питания,check
Йола-маркет,"пр. Сююмбике, 58а, Набережные Челны, Респ. Татарстан, 423821",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7584958,52.4217752,4.5,32,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJS1schEUf4EMRaDLuMrn4oqc,сельскохозяйственный рынок,check
Йола-маркет,"пр. Хасана Туфана, 26, Набережные Челны, Респ. Татарстан, 423831",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.744812,52.3928794,4.9,14,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJ2QetFasf4EMRYNGG7s1vFY4,сельскохозяйственный рынок,check
Йола-маркет,"пр. Хасана Туфана, 5Е, Набережные Челны, Респ. Татарстан, 423819",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7388852,52.41515829999999,,,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJ9dhpEU4f4EMRGPa2XqsGg3o,сельскохозяйственный рынок,check
КАМАГРО ПЛЮС - Продажа КРС живым весом оптом по РФ и СНГ.,"пр-т. Московский, 118, Набережные Челны, Респ. Татарстан, 423810",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7399745,52.4268511,5,1,OPERATIONAL,establishment|food|point_of_interest|veterinary_care,ChIJJYVlo-Ue4EMRN481xY8dLf8,оптовая база продуктов питания,yes
Караван,"ул. 40 лет Победы, 94, Набережные Челны, Респ. Татарстан, 423815",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7440965,52.44610669999999,3.8,374,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJuc3P7cUe4EMR7YKhZQB3izA,оптовый продовольственный рынок,check
КОЛОС,"ул. Магистральная, 3Б, Набережные Челны, Респ. Татарстан, 423820",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.655142,52.269054,4.6,37,OPERATIONAL,establishment|food|point_of_interest,ChIJSW7W2eP1X0ERE-zr_M4mqd4,оптовая база продуктов питания,check
Комсомольский,"ул. Гагарина, 38А, Набережные Челны, Респ. Татарстан, 423802",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.6958935,52.3061442,4,520,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJrZ1VGZb1X0ER8rqKwOxNL6g,оптовый продовольственный рынок,check
Купить специи Жар Востока,"База Закамье, 5 павильон, 17 место ""Жар Востока"", Набережные Челны, Респ. Татарстан, 423800",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.66012,52.269681,4,1,OPERATIONAL,establishment|point_of_interest,ChIJRRmUjO0e4EMRRdnw_thaLqo,оптовая база продуктов питания,check
Магазин Мясной Продукции,"Производственный пр-д, 32Б, Набережные Челны, Респ. Татарстан, 423812",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7088348,52.4312133,4.2,17,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJ_64Qbn8e4EMR6QKBrvKTqNg,оптовый продовольственный рынок,check
Овощи от производителя,"Южный агропромышленный парк, ул. Ахметшина, 115с1, отдел 18, Набережные Челны, Респ. Татарстан, 423800",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7215497,52.40647509999999,,,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJl0lrLGce4EMRTFL2H0f7rMc,сельскохозяйственный рынок,check
ОПТОВО-РОЗНИЧНАЯ КОМПАНИЯ,"ул. Магистральная, 57-Б, Набережные Челны, Респ. Татарстан, 423800",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.6628619,52.2742875,,,OPERATIONAL,establishment|food|point_of_interest|store,ChIJs9bk6iT0X0ERHBcCzafhXgM,плодоовощная база оптовая,yes
Оптово-розничная фирма,"Казанский пр., 198, Набережные Челны, Респ. Татарстан, 423800",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.68147200000001,52.34703099999999,,,OPERATIONAL,establishment|food|point_of_interest,ChIJK2iZd8f1X0ER6f2A4sMcME8,оптовая база продуктов питания,yes
Оптовый склад кондитерских изделий,"Южный агропромышленный парк, ул. Ахметшина, 115с1, отдел 31, Набережные Челны, Респ. Татарстан, 423812",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7214931,52.4065707,4.8,26,OPERATIONAL,establishment|food|point_of_interest|storage|store,ChIJ91XtKmce4EMRDKNuBZ29zKE,оптовая база продуктов питания,yes
"Партнер-Инвест, ООО","Производственный пр-д, 38, Набережные Челны, Респ. Татарстан, 423815",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7135712,52.4373151,5,1,OPERATIONAL,establishment|food|point_of_interest,ChIJ8f8Or4Ee4EMRU4RkmpCRDcA,оптовая база продуктов питания,check
Продовольственный Рынок,"Набережные Челны, Респ. Татарстан, 423815",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.743999,52.4457114,4.2,69,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store|supermarket,ChIJdVmIRcEe4EMRiG1tnFU-ek8,оптовый продовольственный рынок,yes
Розэрика,"Комсомольская Hабережная ул., 34А, Набережные Челны, Респ. Татарстан, 423802",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.694221,52.29457559999999,4.8,36,OPERATIONAL,establishment|florist|point_of_interest|store,ChIJESksdrv1X0ERQ5SYStbTTT0,плодоовощная база оптовая,check
РУСКУС,"Машиностроительная ул., 6, Набережные Челны, Респ. Татарстан, 423814",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.71350469999999,52.3994903,2.8,38,OPERATIONAL,establishment|florist|point_of_interest|store,ChIJd0RjZV8f4EMRp-YqnPU_Ta4,плодоовощная база оптовая,check
Рыба,"Оптовый склад ""Закамье, ул. Магистральная, 71, Склад 110А, Набережные Челны, Респ. Татарстан, 423800",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.66351479999999,52.2708071,5,1,OPERATIONAL,establishment|food|point_of_interest,ChIJl87PUDv0X0ER-Y9ErzYcBj0,оптовая база продуктов питания,check
Рынок Шелковый Путь,"Мензелинский тракт, 35, Набережные Челны, Респ. Татарстан, 423800",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7005822,52.4026407,3.7,513,OPERATIONAL,establishment|point_of_interest|store,ChIJJxitJHUe4EMRdNu9lJi9nbo,оптовый продовольственный рынок,yes
"Сафар, Рынок","просп. Мусы Джалиля, 47-Б, Набережные Челны, Респ. Татарстан, 423802",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.694353,52.30922229999999,3.9,338,OPERATIONAL,establishment|point_of_interest,ChIJXaQEhpX1X0ERPJuxE3iwKkQ,оптовый продовольственный рынок,yes
Сельхозтехника - АгроТрак,"Мензелинский тракт, 9, Набережные Челны, Респ. Татарстан, 423800",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7051246,52.395062,,,OPERATIONAL,car_repair|establishment|food|point_of_interest|store,ChIJifVELXof4EMR5WkuxgdtLHs,сельскохозяйственный рынок,yes
Семья,"ул. Татарстан, 15, Набережные Челны, Респ. Татарстан, 423821",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7641625,52.4329669,4.3,575,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJoRWP1C4f4EMRRUCLvDmr4OM,сельскохозяйственный рынок,check
Снэк Мастер,"ул. Магистральная, 67, Набережные Челны, Респ. Татарстан, 423820",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.66281910000001,52.270796,1,2,OPERATIONAL,establishment|point_of_interest,ChIJNws9VyP0X0ER3-NNBSRIHVo,оптовая база продуктов питания,check
Тулпар,"пр-т. Московский, 128А, Набережные Челны, Респ. Татарстан, 423815",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7435129,52.43239819999999,4.3,3187,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJ_-7yOLNSWUERJ0HdkACSxaQ,сельскохозяйственный рынок,check
ТЦ На Пушкинской,"пр. Сююмбике, 51, Набережные Челны, Респ. Татарстан, 423800",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7489572,52.4008174,4.1,1164,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJ3yb5Ux0f4EMRO7RXp3gD5Ew,сельскохозяйственный рынок,check
Цветы Оптом,"пр. Сююмбике, 59а, Набережные Челны, Респ. Татарстан, 423823",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7507558,52.40402599999999,5,2,OPERATIONAL,establishment|point_of_interest,ChIJtwULnR0f4EMRrW6D1Zo9N_U,плодоовощная база оптовая,yes
Цветы оптом ФЛОРЕНТИНА,"ул. Ахметшина, 134, Набережные Челны, Респ. Татарстан, 423812",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.723175,52.4137687,4.8,26,OPERATIONAL,establishment|florist|point_of_interest|store,ChIJ_Vja6OMf4EMRiK5QxzOFauc,плодоовощная база оптовая,yes
Центр ОптТорг-Челны,"Альметьевский тракт, 22, Набережные Челны, Респ. Татарстан, 423820",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.6605869,52.2635724,,,OPERATIONAL,establishment|point_of_interest,ChIJh9s-jyT0X0ER3jxczPm3AMg,оптовый продовольственный рынок,yes
Челны-Бройлер,"Стройбаза, 8/3, Набережные Челны, Респ. Татарстан, 423814",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.6678991,52.43483459999999,4.4,292,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJG6uP65od4EMR2qaxdk8pzEY,оптовый продовольственный рынок,check
"ЧЕЛНЫ-БРОЙЛЕР, сеть магазинов мясной и колбасной продукции","ул. Шамиля Усманова, 38-А, Набережные Челны, Респ. Татарстан, 423832",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.7364544,52.3866227,4.3,48,OPERATIONAL,establishment|food|point_of_interest|store,ChIJE4qhg1Ye4EMRl8DlWxJzQy0,сельскохозяйственный рынок,check
ЭкоБазар,"пр-т. Московский, 136, Набережные Челны, Респ. Татарстан, 423815",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.743473,52.4350499,4.4,735,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store|supermarket,ChIJz0jA2Oke4EMR38kEV4QsbBM,оптовый продовольственный рынок,yes
Южный,"ул. Ахметшина, 115, Набережные Челны, Респ. Татарстан, 423800",Набережные Челны,Набережные Челны,Республика Татарстан,Russia,55.72124969999999,52.4084174,4.3,1295,OPERATIONAL,establishment|point_of_interest,ChIJcwfYMWEe4EMR414Tx0qlGnA,оптовый продовольственный рынок,check
Koziy Rynok,"Нальчик, Кабардино-Балкарская Респ., 360010",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4515529,43.5889398,4.6,741,OPERATIONAL,establishment|point_of_interest,ChIJtyuJQcsFWkARw_KONe-II8I,оптовый продовольственный рынок,check
NL International,"ул. Темрюка Идарова, 81, Нальчик, Кабардино-Балкарская Респ., 360000",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4982754,43.6294958,5,1,OPERATIONAL,establishment|point_of_interest,ChIJ-Sczk44HWkARyeziO0R43VI,оптовая база продуктов питания,check
VIP caRaMel ',"Адиюх, Калинина, 130, Нальчик, Кабардино-Балкарская Респ., 360000",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4980435,43.656685,5,1,OPERATIONAL,bakery|establishment|food|point_of_interest|store,ChIJr9d1ULMHWkAR9-shOLmk9TM,оптовая база продуктов питания,check
"Балкарский Рынок ""Жюн Базар""","Нальчик, Кабардино-Балкарская Респ., 360010",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4516906,43.58878319999999,4.6,760,OPERATIONAL,establishment|point_of_interest,ChIJb6zrQcsFWkARyMY7Po9OAtg,оптовый продовольственный рынок,yes
Букля,"ул. Кабардинская, Нальчик, Кабардино-Балкарская Респ., 360051",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4805847,43.6111781,5,6,OPERATIONAL,cafe|establishment|food|point_of_interest,ChIJMQiWTZMGWkARqIyCeIwO5cM,оптовая база продуктов питания,check
Зелёный рынок,"ул. Толстого, 86, Нальчик, Кабардино-Балкарская Респ., 360022",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4876336,43.6090625,4.2,2179,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJ60uQHsIGWkAR1J6Ke7LW2ds,оптовый продовольственный рынок,yes
Зелёный Рынок,"ул. Пачева, 52, Нальчик, Кабардино-Балкарская Респ., 360051",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4905138,43.6095512,4.6,11,OPERATIONAL,establishment|point_of_interest,ChIJPSSqcsMGWkARydklT2_fyYw,оптовый продовольственный рынок,yes
